sample,Hash,nReads
SK_Al_1_Jul_A_r5,97e713eb393a15e2d0d3a77e5ebe44c74aa384a0,5
SK_Al_1_Jul_A_r5,399e826c37c22bfe78da60dde174c9c1e0f98fe9,29
SK_Al_1_Jul_A_r5,8526fc6518742eebf8ba461b841d7ecd683b1419,72
SK_Al_1_Jul_A_r5,478f52daf153a4100c773633192babfada36301e,58
SK_Al_1_Jul_A_r5,b6b5e0de979873521b2cd5b320f1f331ee0519bf,57
SK_Al_1_Jul_A_r5,acae983c1b944afcfe4832bb26fa7dbb921fbc1d,85
SK_Al_1_Jul_A_r5,b225bfcea8b5202dd0df2f78d413de25b8be5d77,30
SK_Al_1_Jul_A_r5,3b3369a0a9ba5c261bbb0a60efc874383590e67a,48
SK_Al_1_Jul_A_r5,a317bd34a71d0d044789b4d0b6c5085c3dc0b835,10
SK_Al_1_Jul_A_r5,e1b3dbe3de40c5e467b26b6350d9647fb8b649aa,39
SK_Al_1_Jul_A_r5,6c3e5e1698f7198d976b0bf73e49ea0ec7d7241b,29
SK_Al_1_Jul_A_r5,5a1244d163c6d0002c3ce1dca7fff34d5d2c0af8,13
SK_Al_1_Jul_A_r5,7df7f26322d950bff757a54ca6b63c5a753b9db9,19
SK_Al_1_Jul_A_r5,d177bf2b045764ad8bea6f7f9e3395bbd74a933d,12
SK_Al_1_Jul_A_r5,8fb92183667ddaccf6ba2333adacab4ae8cd2b29,9
SK_Al_1_Jul_A_r5,79c4a0870ee0fb942c327cb1ad3d5aa97c037a7c,8
SK_Al_1_Jul_A_r5,79e8f964217d1fa28e6b427cec0734badeef5dac,8
SK_Al_1_Jul_A_r5,049ed3447bf20a79b9f7469e0630b2013f30df13,16
SK_Al_1_Jul_A_r5,ca47e9e7ef8e05ce0c41b815b786e0997851b2c8,2
SK_Al_1_Jul_A_r5,c8ff44a7993e24d83cc942b61949500906237c98,3
SK_Al_1_Jul_A_r5,03d587539987bf50590848af58135a639b6f96e9,5
SK_Al_1_Jul_A_r5,943916c5b410547d30e7348de12616d84608c110,2
SK_Al_1_Jul_B_r5,11a112ced1c85e620f6d97d82281a1bb58614e67,420
SK_Al_1_Jul_B_r5,8a1c9da427aa6f155aaa44acd2708f79db93e1d1,15591
SK_Al_1_Jul_B_r5,bc6b1aeae602820e9af67763214c3b38c6d34f7c,15212
SK_Al_1_Jul_B_r5,b3b7552ad4cb087f2533f45f05c840503002203e,188
SK_Al_1_Jul_B_r5,a31d4e16bf8a39f654272a1186dba2dda26ab921,112
SK_Al_1_Jul_B_r5,c54bc989c316d1c02e3e8bf6e807f5a7d7541b60,5453
SK_Al_1_Jul_B_r5,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,51
SK_Al_1_Jul_B_r5,5ea3e5f9f5b217b39bc303871d907b6536ed24fa,298
SK_Al_1_Jul_B_r5,7a57c9dbd7b24dce9db21f770aa8a31dab53051b,3989
SK_Al_1_Jul_B_r5,e99d1668c1d0134c149b205d148ef407abb3e995,2015
SK_Al_1_Jul_B_r5,d622398e3fb624f00911183d6e58dab4fd3c1e2f,4
SK_Al_1_Jul_B_r5,c795f53c3da54c9dea0d5762d4c3ebef710a33a2,5
SK_Al_1_Jul_B_r5,9c1b08211a76599faa4a6763b8c564f85d586b36,2317
SK_Al_1_Jul_B_r5,43c50ccbfbcc8a542c69a481e4967592987f6133,1069
SK_Al_1_Jul_B_r5,f1e30f6bee6f562594421f929f343cb2dacd2dee,323
SK_Al_1_Jul_B_r5,d8ed22edb9b4c9c2eccdde41cecb635458209e93,1332
SK_Al_1_Jul_B_r5,dfd790f9b862e6415cbc236cc53b855a976f1714,1391
SK_Al_1_Jul_B_r5,ecedaa3a6ff7757ee381d2cfe14652819c9e843f,2491
SK_Al_1_Jul_B_r5,af55f83e8bc1dae6fd7e3d9c3ce94c1930c87b98,1345
SK_Al_1_Jul_B_r5,df7a1a1426dc2c6c721e3f3dab91e4bd375bea8b,651
SK_Al_1_Jul_B_r5,6f98e637735b187cd156c79b8f022a0bc63d5fc5,37
SK_Al_1_Jul_B_r5,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,137
SK_Al_1_Jul_B_r5,58f62c44424a119a1d0f5b707d97c27eb50427a0,115
SK_Al_1_Jul_B_r5,c5c110e01d3238ba797770f43ffac61582905881,435
SK_Al_1_Jul_B_r5,4b878acce00f9a3d5cdc1f3344ec325a7dd28784,123
SK_Al_1_Jul_B_r5,5a875fe22da0397c88d64a330e977f8c64d6ab98,402
SK_Al_1_Jul_B_r5,fe741eacccd370d7a3b2a4a7b71e706d023d05ec,1191
SK_Al_1_Jul_B_r5,ecbcc3bd709776326a720729ad74c020c160aa3a,43
SK_Al_1_Jul_B_r5,d525996b1ef1fc40898a04f7e01fa150185967e8,1844
SK_Al_1_Jul_B_r5,c83a5f3b726a6786746809a9eb59a56251e77fbc,560
SK_Al_1_Jul_B_r5,594149b6431cc346806a92f05275fbfaf2507959,454
SK_Al_1_Jul_B_r5,f25e5a2bcf228cabf78df6466d42e0a454dfb898,270
SK_Al_1_Jul_B_r5,1d0feeb28407e7cc72277f0486ab8cef519630d3,23
SK_Al_1_Jul_B_r5,720073f2a5af10d2e7d123f729d78675809d3903,525
SK_Al_1_Jul_B_r5,2d532a421852a0377dbc758ad6085672635fbccf,312
SK_Al_1_Jul_B_r5,d70f7dbd55afb1d68044e80f2142440d9779e66c,513
SK_Al_1_Jul_B_r5,54296bbebddfcc0f29b7a7a4c32d61271d864fc1,214
SK_Al_1_Jul_B_r5,a4289b6baaabb9e61beae114c433c65eceac82c0,832
SK_Al_1_Jul_B_r5,7db40ffe9e0d97546c21f0f00f64de9eeb3b7c2d,54
SK_Al_1_Jul_B_r5,5ae814f9ecc43cc4e84a6a87c76fac77b3ca4812,94
SK_Al_1_Jul_B_r5,0ce74050b15681edee10bddb3025bd8cb6702457,709
SK_Al_1_Jul_B_r5,237b10c5a4e852622e815af2fe3f7263bd1d59cb,46
SK_Al_1_Jul_B_r5,fc4729d30a671a662dde3af62b92fbb9ca18a0b4,179
SK_Al_1_Jul_B_r5,f5afadcbbb06dc0186750ac96c3a55054617ce20,1137
SK_Al_1_Jul_B_r5,a3fd61e1a1e00f58cc76ede877bfe5c09131a318,10
SK_Al_1_Jul_B_r5,a70bab44796e190d5b81ce48ee3d7b579add02c0,296
SK_Al_1_Jul_B_r5,40854a33df3c8477f132f3b34d9ffb8e4d586f2e,32
SK_Al_1_Jul_B_r5,aa2fe8ca3f445f748a2ee6afe96bb2a6d1524d5d,211
SK_Al_1_Jul_B_r5,505b0c4ae2041d1d51c56dd7fa420d62b3547a3e,81
SK_Al_1_Jul_B_r5,91d84256a7eb6d7580a75e2e403d23cd4c1d57a4,196
SK_Al_1_Jul_B_r5,0668d1d92655b0cf087703f51ea108e6eae86fd4,431
SK_Al_1_Jul_B_r5,0049e31d1f1a7dff27221956e97de26867d2b934,16
SK_Al_1_Jul_B_r5,93b03c51933fb2ae623bf4eaad79f5004c09f7d6,87
SK_Al_1_Jul_B_r5,7b93a01bcc49cf03180ed0e7b4db577665ed53f0,111
SK_Al_1_Jul_B_r5,24eb69b4d3a5866cca8ca108bbb48a94882dcd63,269
SK_Al_1_Jul_B_r5,682fc5616896593ec3f5728c85d74deb9ab1be8f,136
SK_Al_1_Jul_B_r5,687db222f08597d8b9d90814cc5f8356326d1a72,55
SK_Al_1_Jul_B_r5,5b23bdd74572badafd20d53d8f98fc2d6ae8d5ef,23
SK_Al_1_Jul_B_r5,984d7caf62e2d5592107ede425efc50ba852ae44,551
SK_Al_1_Jul_B_r5,6da6b9756ee8c23e63db3e6a00a71c8f8d183875,194
SK_Al_1_Jul_B_r5,d780125a74a2dff77d702279c705d3515c54dd4f,20
SK_Al_1_Jul_B_r5,113f020772fc8096edf034254a31d6d3354e8193,48
SK_Al_1_Jul_B_r5,ecd0c104bc20e5156f37544beeb7afebb92d5c45,79
SK_Al_1_Jul_B_r5,0b602149cf1612e4cf6c8d8f18eb18ad3b382f34,167
SK_Al_1_Jul_B_r5,179ce671ea3ef78931776bc68ca1ae15cba6c563,92
SK_Al_1_Jul_B_r5,639e15fedb520667557d6e2ca6d2c4764a1c8bd5,63
SK_Al_1_Jul_B_r5,4e5ccbe000cb93fd171f2e8d0c5d55bdfdf3dc24,272
SK_Al_1_Jul_B_r5,1c23d4f36f253b1f03e2eaf6cff4d1d0604fdab0,312
SK_Al_1_Jul_B_r5,7fcae94711ce0905b3953c407293f25203dcbf8d,112
SK_Al_1_Jul_B_r5,736a72edd82d2fbbaf5802ee5f6025591a53d4d7,243
SK_Al_1_Jul_B_r5,3fa81bc20127ebaabad64327cf8700370efa2bcf,6
SK_Al_1_Jul_B_r5,4cb3b780ac8aa12a2a70f38289b6d2e30294ad28,172
SK_Al_1_Jul_B_r5,15f7795c9294cf6a637c77dff9e282ef22e7e814,263
SK_Al_1_Jul_B_r5,fc6a953cf35246715e0c4b38054a2dcd5f0297a1,165
SK_Al_1_Jul_B_r5,740e3b9afa4a3eb6c15c39a3c3bb86145468e559,56
SK_Al_1_Jul_B_r5,5fcf8efbd16cc370d4fa46d6f829d8b06f8a7f2a,274
SK_Al_1_Jul_B_r5,864ce2e80c32516de7e2c63bc515d53ace5a2163,40
SK_Al_1_Jul_B_r5,77105dee40f922e485815bb67f627ec226bae7df,42
SK_Al_1_Jul_B_r5,7e7e3c444e485b1ef8a2ba9be584a5691c6ef8e9,16
SK_Al_1_Jul_B_r5,7501669ff398bc4a7e1ed447052d452579584fba,6
SK_Al_1_Jul_B_r5,9572fefab45ee68407991db02b881bbd54f66d59,115
SK_Al_1_Jul_B_r5,b51387ac905c670de5cf841e66128a36f2029f16,127
SK_Al_1_Jul_B_r5,68df9429cde7f934e640055cf1917c794d57c786,19
SK_Al_1_Jul_B_r5,72ce97d1c79f50d98d3e35005143dac096180873,98
SK_Al_1_Jul_B_r5,6fc633c319c21c6f7e47a0a5543bfcd08a1b92e7,136
SK_Al_1_Jul_B_r5,97e713eb393a15e2d0d3a77e5ebe44c74aa384a0,110
SK_Al_1_Jul_B_r5,3c45299a26adefdde79ef1d989f3500b73f5cce8,34
SK_Al_1_Jul_B_r5,399e826c37c22bfe78da60dde174c9c1e0f98fe9,18
SK_Al_1_Jul_B_r5,d1ecee2891ffb3836ffd9d752fda3eb71ab2b54c,87
SK_Al_1_Jul_B_r5,54b6744287b7e81d034145ab879d663fca2d76d7,82
SK_Al_1_Jul_B_r5,8eea8d7fc806d10b215a1e640af69b78686c2d9c,90
SK_Al_1_Jul_B_r5,ee9ef95e7d2718541939ab3deffe5ec4264f0933,69
SK_Al_1_Jul_B_r5,3165737a53e1ca16d98fc29f94e4c8a2f5f5618d,62
SK_Al_1_Jul_B_r5,b4502abeead2a7d466fdb270435b11a705b9668b,22
SK_Al_1_Jul_B_r5,0d32639050fd5e9c4aa82d65bc466a59c5a4a8fa,46
SK_Al_1_Jul_B_r5,9402a7067c5f07e093e31adf849318245f495bb9,87
SK_Al_1_Jul_B_r5,212fb23cc38cda14bc271f75767757207d85a126,31
SK_Al_1_Jul_B_r5,1f82276937907e5c137388f319f6be489d902eff,43
SK_Al_1_Jul_B_r5,45c7849039c28c4833fbae740629f2d4f70c41cf,17
SK_Al_1_Jul_B_r5,e49a6b92938a079dbf44b195e96c188e91827c3e,41
SK_Al_1_Jul_B_r5,ba0bd61bd6f232d36ddeef890a13adebd97e779b,60
SK_Al_1_Jul_B_r5,724461d0657a34105ea0e035f91ec3281a6592b2,36
SK_Al_1_Jul_B_r5,50165d2bd8850d54aa04f3a51057dc00127162f8,33
SK_Al_1_Jul_B_r5,f36af11b0f8ea765dced0f6110f79576efe5893e,48
SK_Al_1_Jul_B_r5,45289da8725aeef37dacb8298820970512191e57,16
SK_Al_1_Jul_B_r5,a8e3b81024b245fac9cb0ddc91fb0876d1f6d198,42
SK_Al_1_Jul_B_r5,4a63795e09f66a284965d0e0fbdb27372a4bcb1f,9
SK_Al_1_Jul_B_r5,b8d67a7874f0a5c395e78cdae43749f5af4ea92b,11
SK_Al_1_Jul_B_r5,f4fe2cb229aa8153403d5da93c98828de60e8957,17
SK_Al_1_Jul_B_r5,d227f033591854c7bb96879c939ba9f6a39ff755,14
SK_Al_1_Jul_B_r5,501b4df532df1dd759ad977bb233fa0c66764fb8,7
SK_Al_1_Jul_B_r5,329a3b637eb8c9151dcad8668b04a6f595964b43,12
SK_Al_1_Jul_B_r5,f3bd62d0a8c61382d7c91fb01c1bf84e851caa72,15
SK_Al_1_Jul_B_r5,0289a39ec6680a5922b6a02146665e06f711677e,9
SK_Al_1_Jul_B_r5,f6b4cbad59895e430704bb6decb2265144a5d60a,6
SK_Al_1_Jul_B_r5,612515d6e028be1251be4834b6b656b17b5ebcbe,6
SK_Al_1_Jul_B_r5,5cabd2aaae94bce3b110f09711dbc9b3bd477302,2
SK_Al_1_Jul_B_r5,ca9e1d0d0f573766a1e3f1dd3c3abe239d39ab29,5
SK_Al_1_Jul_B_r5,f20228b3b400da00aa9cd741b0155d198731c675,4
SK_Al_1_Jul_B_r5,90b578e7d01d910a7100276e50e18db91b824628,2
SK_Al_1_Jul_B_r5,0699e04a7c655971563b4a1b9cf400891ad150b2,52
SK_Al_1_Jul_B_r5,f7a0a45c6f55a85b9554663c6323e3369cb16bcd,11
SK_Al_1_Jul_B_r5,fa06d4eb1f78eb53376e7e419ddd5257edef81ff,3
SK_Al_1_Jul_B_r5,62c7d58954dbe7e52214044aa18a97286752658e,3
SK_Al_1_Jul_C_r5,894db39f7f4dd05d5ab0cbdf6683aa400ac920d0,8
SK_Al_1_Jul_C_r5,11a112ced1c85e620f6d97d82281a1bb58614e67,597
SK_Al_1_Jul_C_r5,8a1c9da427aa6f155aaa44acd2708f79db93e1d1,13523
SK_Al_1_Jul_C_r5,bc6b1aeae602820e9af67763214c3b38c6d34f7c,9498
SK_Al_1_Jul_C_r5,b3b7552ad4cb087f2533f45f05c840503002203e,375
SK_Al_1_Jul_C_r5,a31d4e16bf8a39f654272a1186dba2dda26ab921,967
SK_Al_1_Jul_C_r5,c54bc989c316d1c02e3e8bf6e807f5a7d7541b60,7733
SK_Al_1_Jul_C_r5,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,422
SK_Al_1_Jul_C_r5,5ea3e5f9f5b217b39bc303871d907b6536ed24fa,904
SK_Al_1_Jul_C_r5,7a57c9dbd7b24dce9db21f770aa8a31dab53051b,5951
SK_Al_1_Jul_C_r5,e99d1668c1d0134c149b205d148ef407abb3e995,1108
SK_Al_1_Jul_C_r5,e294b257e9eaf219586d0deec990b0d66720bb9b,136
SK_Al_1_Jul_C_r5,ef58fe9819f05f8ed8d0d5eefa403637f33fb10c,685
SK_Al_1_Jul_C_r5,9c1b08211a76599faa4a6763b8c564f85d586b36,1890
SK_Al_1_Jul_C_r5,43c50ccbfbcc8a542c69a481e4967592987f6133,786
SK_Al_1_Jul_C_r5,f1e30f6bee6f562594421f929f343cb2dacd2dee,959
SK_Al_1_Jul_C_r5,d8ed22edb9b4c9c2eccdde41cecb635458209e93,2555
SK_Al_1_Jul_C_r5,dfd790f9b862e6415cbc236cc53b855a976f1714,552
SK_Al_1_Jul_C_r5,ecedaa3a6ff7757ee381d2cfe14652819c9e843f,1570
SK_Al_1_Jul_C_r5,3e967b2cb1139cdab2f062fe0005898007a2d247,47
SK_Al_1_Jul_C_r5,af55f83e8bc1dae6fd7e3d9c3ce94c1930c87b98,85
SK_Al_1_Jul_C_r5,df7a1a1426dc2c6c721e3f3dab91e4bd375bea8b,269
SK_Al_1_Jul_C_r5,6f98e637735b187cd156c79b8f022a0bc63d5fc5,48
SK_Al_1_Jul_C_r5,e6d54b5769c871de0324a5036c61f08f6ec4ae54,643
SK_Al_1_Jul_C_r5,c77678ba55303523ebfb97073b6920fb80c7b9db,295
SK_Al_1_Jul_C_r5,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,2551
SK_Al_1_Jul_C_r5,58f62c44424a119a1d0f5b707d97c27eb50427a0,62
SK_Al_1_Jul_C_r5,c5c110e01d3238ba797770f43ffac61582905881,761
SK_Al_1_Jul_C_r5,4b878acce00f9a3d5cdc1f3344ec325a7dd28784,446
SK_Al_1_Jul_C_r5,5a875fe22da0397c88d64a330e977f8c64d6ab98,393
SK_Al_1_Jul_C_r5,94226c24e7e007ecc8810dbf0f907b3491a1621d,369
SK_Al_1_Jul_C_r5,fe741eacccd370d7a3b2a4a7b71e706d023d05ec,691
SK_Al_1_Jul_C_r5,29a25f59c9ab313dba122a19685cb555355f2415,745
SK_Al_1_Jul_C_r5,ecbcc3bd709776326a720729ad74c020c160aa3a,120
SK_Al_1_Jul_C_r5,d525996b1ef1fc40898a04f7e01fa150185967e8,470
SK_Al_1_Jul_C_r5,c83a5f3b726a6786746809a9eb59a56251e77fbc,268
SK_Al_1_Jul_C_r5,594149b6431cc346806a92f05275fbfaf2507959,224
SK_Al_1_Jul_C_r5,f25e5a2bcf228cabf78df6466d42e0a454dfb898,241
SK_Al_1_Jul_C_r5,1d0feeb28407e7cc72277f0486ab8cef519630d3,22
SK_Al_1_Jul_C_r5,720073f2a5af10d2e7d123f729d78675809d3903,972
SK_Al_1_Jul_C_r5,1c22ea8f147aef723fdd44b69e0ec480603a3073,6
SK_Al_1_Jul_C_r5,2d532a421852a0377dbc758ad6085672635fbccf,340
SK_Al_1_Jul_C_r5,d70f7dbd55afb1d68044e80f2142440d9779e66c,74
SK_Al_1_Jul_C_r5,54296bbebddfcc0f29b7a7a4c32d61271d864fc1,99
SK_Al_1_Jul_C_r5,7db40ffe9e0d97546c21f0f00f64de9eeb3b7c2d,160
SK_Al_1_Jul_C_r5,5ae814f9ecc43cc4e84a6a87c76fac77b3ca4812,70
SK_Al_1_Jul_C_r5,0ce74050b15681edee10bddb3025bd8cb6702457,460
SK_Al_1_Jul_C_r5,237b10c5a4e852622e815af2fe3f7263bd1d59cb,71
SK_Al_1_Jul_C_r5,fc4729d30a671a662dde3af62b92fbb9ca18a0b4,618
SK_Al_1_Jul_C_r5,1be582f4864bb68faa5cc5f7218171f26c3076b0,346
SK_Al_1_Jul_C_r5,538fbab596ea3b9b760259c4487d6aa0c4be3b2b,345
SK_Al_1_Jul_C_r5,f5afadcbbb06dc0186750ac96c3a55054617ce20,338
SK_Al_1_Jul_C_r5,a3fd61e1a1e00f58cc76ede877bfe5c09131a318,30
SK_Al_1_Jul_C_r5,a70bab44796e190d5b81ce48ee3d7b579add02c0,158
SK_Al_1_Jul_C_r5,30677fdd501bd823846e03215b0b1fba41cabfa9,6
SK_Al_1_Jul_C_r5,cccf695db35ac9caeedd9e09360089c98e2630c4,47
SK_Al_1_Jul_C_r5,aa2fe8ca3f445f748a2ee6afe96bb2a6d1524d5d,42
SK_Al_1_Jul_C_r5,505b0c4ae2041d1d51c56dd7fa420d62b3547a3e,256
SK_Al_1_Jul_C_r5,91d84256a7eb6d7580a75e2e403d23cd4c1d57a4,912
SK_Al_1_Jul_C_r5,74bd536a982117e99a75e40240e0e3b1b1f81a5c,88
SK_Al_1_Jul_C_r5,24355cec8ea527e7ec988d2e95ce8aed33c3d1d7,35
SK_Al_1_Jul_C_r5,0049e31d1f1a7dff27221956e97de26867d2b934,85
SK_Al_1_Jul_C_r5,f793be05cf02f6e27bb5e49aa223982352b29749,3
SK_Al_1_Jul_C_r5,96ddb4a301930e1c051919b441ea809bb85dfc5f,58
SK_Al_1_Jul_C_r5,93b03c51933fb2ae623bf4eaad79f5004c09f7d6,54
SK_Al_1_Jul_C_r5,7b93a01bcc49cf03180ed0e7b4db577665ed53f0,32
SK_Al_1_Jul_C_r5,5b23bdd74572badafd20d53d8f98fc2d6ae8d5ef,38
SK_Al_1_Jul_C_r5,40c40f927f45c57f06f65c2c4fee5c616397a5d3,20
SK_Al_1_Jul_C_r5,6ac00f203d56255090ad6a9df316573dfb7ade1c,295
SK_Al_1_Jul_C_r5,4c9ddb08e45bf566bec3a51881ac857895ed3635,220
SK_Al_1_Jul_C_r5,d780125a74a2dff77d702279c705d3515c54dd4f,36
SK_Al_1_Jul_C_r5,113f020772fc8096edf034254a31d6d3354e8193,76
SK_Al_1_Jul_C_r5,58acce8ecd5b71d5a9af5a20e6ff6987d355e040,162
SK_Al_1_Jul_C_r5,a117a05891e6bbd58527241edb3e7116d0f7219a,398
SK_Al_1_Jul_C_r5,c213dd9f89e5f46a0ec75c9e4027d99ffc467c2d,39
SK_Al_1_Jul_C_r5,179ce671ea3ef78931776bc68ca1ae15cba6c563,26
SK_Al_1_Jul_C_r5,7aac7e0c9ed379585a661a15a8e0653a6a118af1,135
SK_Al_1_Jul_C_r5,639e15fedb520667557d6e2ca6d2c4764a1c8bd5,5
SK_Al_1_Jul_C_r5,5ea22f56687a136b013ec3af615802753683e996,42
SK_Al_1_Jul_C_r5,968cb330d2c9bc0de553664c8e64d2df579018c8,372
SK_Al_1_Jul_C_r5,137732f35956236f8bc6086c9ac1eb33bbbd54ea,59
SK_Al_1_Jul_C_r5,c5c389877f052c0f322b2463185b5413dad7f692,358
SK_Al_1_Jul_C_r5,b75d526678e553eec552832bc32bed2e553c135a,9
SK_Al_1_Jul_C_r5,f8cc939e969331c93d31ef139a62816b20d1e395,33
SK_Al_1_Jul_C_r5,3ac9414fc128e5c7204e0abe2380d6723f6573e1,162
SK_Al_1_Jul_C_r5,740e3b9afa4a3eb6c15c39a3c3bb86145468e559,3
SK_Al_1_Jul_C_r5,7e7e3c444e485b1ef8a2ba9be584a5691c6ef8e9,3
SK_Al_1_Jul_C_r5,7501669ff398bc4a7e1ed447052d452579584fba,5
SK_Al_1_Jul_C_r5,e96f233f0422d0cd7cc12ae60bfedc2eca03897c,232
SK_Al_1_Jul_C_r5,99f95628bcc0bee63420201591fb11dc8a265118,200
SK_Al_1_Jul_C_r5,ad505fae33afb30b008b05493274a86b90dfb19c,6
SK_Al_1_Jul_C_r5,2a7847b9f5702d6aad1aa8235820aef168a620b8,46
SK_Al_1_Jul_C_r5,2deded3c97220d819b71f29435c9deb4e75f32bc,20
SK_Al_1_Jul_C_r5,cd2d39482cb9657fbecf19944c15ae7c52eb1707,114
SK_Al_1_Jul_C_r5,e0bc6d770755b84c9361f0131056a3d59a59fa82,10
SK_Al_1_Jul_C_r5,97e713eb393a15e2d0d3a77e5ebe44c74aa384a0,8
SK_Al_1_Jul_C_r5,399e826c37c22bfe78da60dde174c9c1e0f98fe9,10
SK_Al_1_Jul_C_r5,949fdf6a01fdaa33c72e83e217683d456f888f49,152
SK_Al_1_Jul_C_r5,7a9457d7d172b1d48cad0d198e176bc1987822ee,85
SK_Al_1_Jul_C_r5,c3e0428a16a863acbc6bd6e3e9ad8fa8b07e0b2e,84
SK_Al_1_Jul_C_r5,595a860881d25c61d9cb6b998664540ee972b63d,107
SK_Al_1_Jul_C_r5,3165737a53e1ca16d98fc29f94e4c8a2f5f5618d,26
SK_Al_1_Jul_C_r5,3488e63ed38ec8dcae22b1d8fade932a65f0f998,76
SK_Al_1_Jul_C_r5,c4435621ef1f4c1efa75222d0345f0f64a10f285,62
SK_Al_1_Jul_C_r5,b4502abeead2a7d466fdb270435b11a705b9668b,13
SK_Al_1_Jul_C_r5,3031de4b0dd5573b6d7e3ea107ee5cad481e7fa7,61
SK_Al_1_Jul_C_r5,0d32639050fd5e9c4aa82d65bc466a59c5a4a8fa,29
SK_Al_1_Jul_C_r5,2aeeebaefb74325d3939eb2cab0b086526e2e812,13
SK_Al_1_Jul_C_r5,4810b59efe58140a525dad9c5b07659f028b3a2f,109
SK_Al_1_Jul_C_r5,914f2def2bcd53acc3e65b80f6fe3e5491d60bb3,49
SK_Al_1_Jul_C_r5,1f6b1e17e0b69f83462fedcd6e1551c8ffcf996a,78
SK_Al_1_Jul_C_r5,f1149c17992afd5ba6098bafb55b6b06f15fefb0,46
SK_Al_1_Jul_C_r5,3f26db2e11ebdd679026e332d60a0f5bf71756f1,4
SK_Al_1_Jul_C_r5,0c11f230aec285d22dfd48f6455427215decc5c9,3
SK_Al_1_Jul_C_r5,c0b967f46301ef07b50a991398f787c2c5b30ae0,46
SK_Al_1_Jul_C_r5,d00d3a5453104bb7cbd2b4955c406d0d904ba38f,10
SK_Al_1_Jul_C_r5,e6d86115e96c9b162bd6e8e8c313a98009808322,42
SK_Al_1_Jul_C_r5,3d9d8816859864edb812558f12cb7ba7e49d3078,40
SK_Al_1_Jul_C_r5,f020ee19a7d6ef10ec34e8a8b9571ca19e5c798b,4
SK_Al_1_Jul_C_r5,09093ba2b4d73ca39af57fa2ffc88e81c451bd28,25
SK_Al_1_Jul_C_r5,db0c77a74419b4e1cae183cd2c40dba69e1a70dc,19
SK_Al_1_Jul_C_r5,3446cf03b83dd59cb193829b9c4b5a588474ee97,7
SK_Al_1_Jul_C_r5,eb15f8073cca43cf865e0a8c6e9cafbfad79b0f5,3
SK_Al_1_Jul_C_r5,f00b49687ddb422c33e27fddd1549bb669875b3e,21
SK_Al_1_Jul_C_r5,caee71f6136ad64a46f48d648b406c1c5924b2ad,9
SK_Al_1_Jul_C_r5,bb0eb0df24c4fbc19a6170f42e7d96499f48f4f9,6
SK_Al_1_Jul_C_r5,82549deab34bcab9bd6103d28d03546493d5c773,8
SK_Al_1_Jul_C_r5,10d104a255851888626f9885b0f9599429e5145e,3
SK_Al_1_Jul_C_r5,5cabd2aaae94bce3b110f09711dbc9b3bd477302,4
SK_Al_1_Jul_C_r5,72526e9c600dc52eee562be8d3253db6493817b0,3
SK_Al_1_Jul_C_r5,7ed39f9ca3541438ffe8be57cd54519c36d7c28f,6
SK_Al_1_Jul_C_r5,d8126df3a8f420eda2fdde3e9ef6defc663cbbe7,6
SK_Al_1_Jul_C_r5,745c60a7c630ccd7e8f63763cb2e63a060eec666,3
SK_Al_1_Jul_C_r5,226319ca3b3481eddc39d87e35dbc0205a9ffc28,8
SK_Al_1_Jul_C_r5,6ec2e89e0b10d52a9b86468ef9800c51f8cdeb71,6
SK_Al_1_Jul_C_r5,0364fcae1be094471abd29acbceb428f8da0c3d2,4
SK_Al_3_Aug_A_r5,8a1c9da427aa6f155aaa44acd2708f79db93e1d1,5
SK_Al_3_Aug_A_r5,8da6a90264f11ade3077e3ec214bc9995e17e14c,9
SK_Al_3_Aug_A_r5,bc6b1aeae602820e9af67763214c3b38c6d34f7c,6
SK_Al_3_Aug_A_r5,bccac54ad7babc9191848eab06023ee35501cc72,3836
SK_Al_3_Aug_A_r5,3bd102092cf271a7c30088a5026020b63286429c,111
SK_Al_3_Aug_A_r5,2bb41472644ef031e09590ada51dbf9bde8e54b6,280
SK_Al_3_Aug_A_r5,9e9cc74af72f1c0d76e733cea7eb4b45464b74b1,43
SK_Al_3_Aug_A_r5,dbb9eba0023da8f4ade533edcd692e7299f331e7,139
SK_Al_3_Aug_A_r5,d527fc411f14fbb2b9a1c82215cf7578d4cf63f9,43
SK_Al_3_Aug_A_r5,c057720c04db0f0539af25f994551177d9d9a558,8
SK_Al_3_Aug_A_r5,a55f4bbc809f424647c68aaeac9e3f55bdf0040f,6
SK_Al_3_Aug_A_r5,ec3babd4571ef7811a2ec03fc0ca9f25870e8fc2,6
SK_Al_3_Aug_B_r5,3716ec47a8a97109791958586e9248bd6dbf10d2,3
SK_Al_3_Aug_B_r5,a31d4e16bf8a39f654272a1186dba2dda26ab921,3013
SK_Al_3_Aug_B_r5,5ea3e5f9f5b217b39bc303871d907b6536ed24fa,21295
SK_Al_3_Aug_B_r5,58f62c44424a119a1d0f5b707d97c27eb50427a0,1057
SK_Al_3_Aug_B_r5,754ed7970b7b4e7c8809fbb66262e8f6a8d0ca26,8809
SK_Al_3_Aug_B_r5,bdbe960e4273c14243ea32eebc40ba40fa6a2824,47
